"Precinct_name","Contest_title","candidate_name","Party_Code","total_votes"
"101","DISTRICT JUDGE, 299TH JUDICIAL DISTRICT","Karen Sage","DEM","1214"
"101","DISTRICT JUDGE, 331ST JUDICIAL DISTRICT","David Crain","DEM","1210"
"101","DISTRICT JUDGE, 403RD JUDICIAL DISTRICT","Brenda P. Kennedy","DEM","1214"
"101","DISTRICT JUDGE, 419TH JUDICIAL DISTRICT","Orlinda Naranjo","DEM","1216"
"101","GOVERNOR","Brandon Parmer","GRN","10"
"101","GOVERNOR","Greg Abbott","REP","248"
"101","GOVERNOR","Kathie Glass","LIB","32"
"101","GOVERNOR","Sarah M. Pavitt","","0"
"101","GOVERNOR","Wendy R. Davis","DEM","1145"
"101","JUDGE, COUNTY PROBATE COURT","Guy Herman","DEM","1204"
"101","LIEUTENANT GOVERNOR","Chandrakantha Courtney","GRN","14"
"101","LIEUTENANT GOVERNOR","Dan Patrick","REP","253"
"101","LIEUTENANT GOVERNOR","Leticia Van de Putte","DEM","1113"
"101","LIEUTENANT GOVERNOR","Robert D. Butler","LIB","53"
"101","MAYOR, CITY OF AUSTIN","David Orshalick","","1"
"101","MAYOR, CITY OF AUSTIN","Mary Catherine Krenek","","15"
"101","MAYOR, CITY OF AUSTIN","Mike Martinez","","61"
"101","MAYOR, CITY OF AUSTIN","Randall Stephens","","2"
"101","MAYOR, CITY OF AUSTIN","Ronald Culver","","4"
"101","MAYOR, CITY OF AUSTIN","Sheryl Cole","","58"
"101","MAYOR, CITY OF AUSTIN","Steve Adler","","51"
"101","MAYOR, CITY OF AUSTIN","Todd Phelps","","16"
"101","PLACE 1, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Mark J. Williams","","529"
"101","PLACE 1, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Tim Mahoney","","376"
"101","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Bob Allen","","149"
"101","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Gigi Edwards Bryant","","300"
"101","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Jade Chang Sheppard","","173"
"101","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Jonathan Mathers","","81"
"101","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Michael J. Lewis","","157"
"101","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Robb J. Misso","","39"
"101","PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS","Bert Richardson","REP","238"
"101","PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS","John Granberg","DEM","1105"
"101","PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS","Mark W. Bennett","LIB","74"
"101","PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS","Judith Sanders-Castro","GRN","293"
"101","PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS","Kevin Patrick Yeary","REP","293"
"101","PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS","Quanah Parker","LIB","309"
"101","PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM","Jeff Brown","REP","254"
"101","PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM","Lawrence Edward Meyers","DEM","1096"
"101","PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM","Mark Ash","LIB","74"
"101","PLACE 7, JUSTICE, SUPREME COURT","Charles E. Waterbury","GRN","18"
"101","PLACE 7, JUSTICE, SUPREME COURT","Don Fulton","LIB","58"
"101","PLACE 7, JUSTICE, SUPREME COURT","Gina Benavides","DEM","1119"
"101","PLACE 7, JUSTICE, SUPREME COURT","Jeff Boyd","REP","229"
"101","PLACE 8, JUSTICE, SUPREME COURT","Jim Chisolm","GRN","263"
"101","PLACE 8, JUSTICE, SUPREME COURT","Phil Johnson","REP","321"
"101","PLACE 8, JUSTICE, SUPREME COURT","RS Roberto Koelsch","LIB","310"
"101","PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS","David Newell","REP","311"
"101","PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS","George Joseph Altgelt","GRN","244"
"101","PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS","William Bryan Strange, III","LIB","337"
"101","PRECINCT 1, JUSTICE OF THE PEACE","Yvonne M. Williams","DEM","1216"
"101","PROPOSED CONSTITUTIONAL AMENDMENT","Against","","480"
"101","PROPOSED CONSTITUTIONAL AMENDMENT","For","","712"
"101","PROPOSITION 1, AUSTIN COMMUNITY COLLEGE DISTRICT","Against","","495"
"101","PROPOSITION 1, AUSTIN COMMUNITY COLLEGE DISTRICT","For","","770"
"101","PROPOSITION 2, AUSTIN COMMUNITY COLLEGE DISTRICT","Against","","477"
"101","PROPOSITION 2, AUSTIN COMMUNITY COLLEGE DISTRICT","For","","764"
"101","PROPOSITION, AUSTIN COMMUNITY COLLEGE DISTRICT","Against","","622"
"101","PROPOSITION, AUSTIN COMMUNITY COLLEGE DISTRICT","For","","617"
"101","PROPOSITION, CITY OF AUSTIN","Against","","128"
"101","PROPOSITION, CITY OF AUSTIN","For","","95"
"101","RAILROAD COMMISSIONER","Mark A. Miller","LIB","63"
"101","RAILROAD COMMISSIONER","Martina Salinas","GRN","49"
"101","RAILROAD COMMISSIONER","Ryan Sitton","REP","220"
"101","RAILROAD COMMISSIONER","Steve Brown","DEM","1090"
"101","STRAIGHT PARTY","Democratic","DEM","686"
"101","STRAIGHT PARTY","Green","GRN","2"
"101","STRAIGHT PARTY","Libertarian","LIB","11"
"101","STRAIGHT PARTY","Republican","REP","124"
"101","UNITED STATES SENATOR","David M. Alameel","DEM","1034"
"101","UNITED STATES SENATOR","Emily ""Spicybrown"" Sanchez","GRN","37"
"101","UNITED STATES SENATOR","John Cornyn","REP","279"
"101","UNITED STATES SENATOR","Mohammed Tahiro","","0"
"101","UNITED STATES SENATOR","Rebecca Paddock","LIB","63"
"102","ATTORNEY GENERAL","Jamar Osborne","GRN","4"
"102","ATTORNEY GENERAL","Jamie Balagia","LIB","15"
"102","ATTORNEY GENERAL","Ken Paxton","REP","72"
"102","ATTORNEY GENERAL","Sam Houston","DEM","228"
"102","CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT","Diane Henson","DEM","233"
"102","CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT","Jeff Rose","REP","79"
"102","CHIEF JUSTICE, SUPREME COURT","Nathan Hecht","REP","72"
"102","CHIEF JUSTICE, SUPREME COURT","Tom Oxford","LIB","14"
"102","CHIEF JUSTICE, SUPREME COURT","William Moody","DEM","227"
"102","COMMISSIONER OF AGRICULTURE","David (Rocky) Palmquist","LIB","13"
"102","COMMISSIONER OF AGRICULTURE","Jim Hogan","DEM","211"
"102","COMMISSIONER OF AGRICULTURE","Kenneth Kendrick","GRN","13"
"102","COMMISSIONER OF AGRICULTURE","Sid Miller","REP","73"
"102","COMMISSIONER OF THE GENERAL LAND OFFICE","George P. Bush","REP","80"
"102","COMMISSIONER OF THE GENERAL LAND OFFICE","John Cook","DEM","217"
"102","COMMISSIONER OF THE GENERAL LAND OFFICE","Justin Knight","LIB","13"
"102","COMMISSIONER OF THE GENERAL LAND OFFICE","Valerie Alessi","GRN","7"
"102","COMPTROLLER OF PUBLIC ACCOUNTS","Ben Sanders","LIB","10"
"102","COMPTROLLER OF PUBLIC ACCOUNTS","Deb Shafto","GRN","7"
"102","COMPTROLLER OF PUBLIC ACCOUNTS","Glenn Hegar","REP","74"
"102","COMPTROLLER OF PUBLIC ACCOUNTS","Mike Collier","DEM","226"
"102","COUNTY CLERK","Dana DeBeauvoir","DEM","240"
"102","COUNTY CLERK","Michael M. Holt","LIB","44"
"102","COUNTY CLERK","William E. Stout, Jr.","GRN","7"
"102","COUNTY COURT AT LAW 1, JUDGE","Todd Wong","DEM","245"
"102","COUNTY COURT AT LAW 2, JUDGE","Eric Montgomery Shepperd","DEM","246"
"102","COUNTY COURT AT LAW 3, JUDGE","John Lipscombe","DEM","246"
"102","COUNTY COURT AT LAW 4, JUDGE","Mike Denton","DEM","247"
"102","COUNTY COURT AT LAW 5, JUDGE","Nancy Hohengarten","DEM","247"
"102","COUNTY COURT AT LAW 6, JUDGE","Brandy Mueller","DEM","247"
"102","COUNTY COURT AT LAW 7, JUDGE","Elisabeth Earle","DEM","246"
"102","COUNTY JUDGE","Mike McNamara","REP","70"
"102","COUNTY JUDGE","Richard Perkins","LIB","14"
"102","COUNTY JUDGE","Sarah Eckhardt","DEM","230"
"102","COUNTY TREASURER","Dolores Ortega Carter","DEM","238"
"102","COUNTY TREASURER","Mike Burris","LIB","49"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Andrew Bucknall","","10"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Christopher Hutchins","","11"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","DeWayne Lofton","","20"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","George Hindman","","43"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Michael Cargill","","17"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Norman A. Jacobson","","4"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Ora Houston","","66"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Sam Osemene","","7"
"102","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Valerie Menard","","53"
"102","DISTRICT 14, STATE SENATOR","James Arthur Strohm","LIB","48"
"102","DISTRICT 14, STATE SENATOR","Kirk Watson","DEM","241"
"102","DISTRICT 17, UNITED STATES REPRESENTATIVE","Bill Flores","REP","76"
"102","DISTRICT 17, UNITED STATES REPRESENTATIVE","Nick Haynes","DEM","218"
"102","DISTRICT 17, UNITED STATES REPRESENTATIVE","Shawn Michael Hamilton","LIB","21"
"102","DISTRICT 50, STATE REPRESENTATIVE","Celia Israel","DEM","233"
"102","DISTRICT 50, STATE REPRESENTATIVE","David Dreesen","LIB","10"
"102","DISTRICT 50, STATE REPRESENTATIVE","Mike VanDeWalle","REP","72"
"102","DISTRICT CLERK","Kevin Pick","LIB","48"
"102","DISTRICT CLERK","Velva L. Price","DEM","234"
"102","DISTRICT JUDGE, 147TH JUDICIAL DISTRICT","Cliff Brown","DEM","253"
"102","DISTRICT JUDGE, 201ST JUDICIAL DISTRICT","Amy Clark Meachum","DEM","249"
"102","DISTRICT JUDGE, 250TH JUDICIAL DISTRICT","Karin Crump","DEM","250"
"102","DISTRICT JUDGE, 261ST JUDICIAL DISTRICT","Lora Livingston","DEM","250"
"102","DISTRICT JUDGE, 299TH JUDICIAL DISTRICT","Karen Sage","DEM","251"
"102","DISTRICT JUDGE, 331ST JUDICIAL DISTRICT","David Crain","DEM","250"
"102","DISTRICT JUDGE, 403RD JUDICIAL DISTRICT","Brenda P. Kennedy","DEM","251"
"102","DISTRICT JUDGE, 419TH JUDICIAL DISTRICT","Orlinda Naranjo","DEM","250"
"102","GOVERNOR","Brandon Parmer","GRN","2"
"102","GOVERNOR","Greg Abbott","REP","71"
"102","GOVERNOR","Kathie Glass","LIB","8"
"102","GOVERNOR","Sarah M. Pavitt","","0"
"102","GOVERNOR","Wendy R. Davis","DEM","242"
"102","JUDGE, COUNTY PROBATE COURT","Guy Herman","DEM","247"
"102","LIEUTENANT GOVERNOR","Chandrakantha Courtney","GRN","6"
"102","LIEUTENANT GOVERNOR","Dan Patrick","REP","72"
"102","LIEUTENANT GOVERNOR","Leticia Van de Putte","DEM","226"
"102","LIEUTENANT GOVERNOR","Robert D. Butler","LIB","15"
"102","MAYOR, CITY OF AUSTIN","David Orshalick","","5"
"102","MAYOR, CITY OF AUSTIN","Mary Catherine Krenek","","16"
"102","MAYOR, CITY OF AUSTIN","Mike Martinez","","77"
"102","MAYOR, CITY OF AUSTIN","Randall Stephens","","3"
"102","MAYOR, CITY OF AUSTIN","Ronald Culver","","2"
"102","MAYOR, CITY OF AUSTIN","Sheryl Cole","","66"
"102","MAYOR, CITY OF AUSTIN","Steve Adler","","69"
"102","MAYOR, CITY OF AUSTIN","Todd Phelps","","24"
"102","PLACE 1, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Mark J. Williams","","113"
"102","PLACE 1, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Tim Mahoney","","80"
"102","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Bob Allen","","32"
"102","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Gigi Edwards Bryant","","52"
"102","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Jade Chang Sheppard","","64"
"102","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Jonathan Mathers","","14"
"102","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Michael J. Lewis","","26"
"102","PLACE 2, ACC TRUSTEE, AUSTIN COMMUNITY COLLEGE DISTRICT","Robb J. Misso","","4"
"102","PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS","Bert Richardson","REP","73"
"102","PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS","John Granberg","DEM","222"
"102","PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS","Mark W. Bennett","LIB","18"
"102","PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS","Judith Sanders-Castro","GRN","52"
"102","PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS","Kevin Patrick Yeary","REP","92"
"102","PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS","Quanah Parker","LIB","60"
"102","PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM","Jeff Brown","REP","76"
"102","PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM","Lawrence Edward Meyers","DEM","219"
"102","PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM","Mark Ash","LIB","14"
"102","PLACE 7, JUSTICE, SUPREME COURT","Charles E. Waterbury","GRN","5"
"102","PLACE 7, JUSTICE, SUPREME COURT","Don Fulton","LIB","17"
"102","PLACE 7, JUSTICE, SUPREME COURT","Gina Benavides","DEM","223"
"102","PLACE 7, JUSTICE, SUPREME COURT","Jeff Boyd","REP","68"
"102","PLACE 8, JUSTICE, SUPREME COURT","Jim Chisolm","GRN","56"
"102","PLACE 8, JUSTICE, SUPREME COURT","Phil Johnson","REP","91"
"102","PLACE 8, JUSTICE, SUPREME COURT","RS Roberto Koelsch","LIB","59"
"102","PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS","David Newell","REP","90"
"102","PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS","George Joseph Altgelt","GRN","53"
"102","PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS","William Bryan Strange, III","LIB","65"
"102","PRECINCT 1, JUSTICE OF THE PEACE","Yvonne M. Williams","DEM","251"
"102","PROPOSED CONSTITUTIONAL AMENDMENT","Against","","78"
"102","PROPOSED CONSTITUTIONAL AMENDMENT","For","","194"
"102","PROPOSITION 1, AUSTIN COMMUNITY COLLEGE DISTRICT","Against","","110"
"102","PROPOSITION 1, AUSTIN COMMUNITY COLLEGE DISTRICT","For","","176"
"102","PROPOSITION 2, AUSTIN COMMUNITY COLLEGE DISTRICT","Against","","108"
"102","PROPOSITION 2, AUSTIN COMMUNITY COLLEGE DISTRICT","For","","175"
"102","PROPOSITION, AUSTIN COMMUNITY COLLEGE DISTRICT","Against","","149"
"102","PROPOSITION, AUSTIN COMMUNITY COLLEGE DISTRICT","For","","129"
"102","PROPOSITION, CITY OF AUSTIN","Against","","182"
"102","PROPOSITION, CITY OF AUSTIN","For","","116"
"102","RAILROAD COMMISSIONER","Mark A. Miller","LIB","19"
"102","RAILROAD COMMISSIONER","Martina Salinas","GRN","10"
"102","RAILROAD COMMISSIONER","Ryan Sitton","REP","68"
"102","RAILROAD COMMISSIONER","Steve Brown","DEM","217"
"102","STRAIGHT PARTY","Democratic","DEM","145"
"102","STRAIGHT PARTY","Green","GRN","1"
"102","STRAIGHT PARTY","Libertarian","LIB","2"
"102","STRAIGHT PARTY","Republican","REP","48"
"102","UNITED STATES SENATOR","David M. Alameel","DEM","217"
"102","UNITED STATES SENATOR","Emily ""Spicybrown"" Sanchez","GRN","8"
"102","UNITED STATES SENATOR","John Cornyn","REP","81"
"102","UNITED STATES SENATOR","Mohammed Tahiro","","0"
"102","UNITED STATES SENATOR","Rebecca Paddock","LIB","12"
"103","AT LARGE POSITION 9, AISD","Andy M. Trimino","","29"
"103","AT LARGE POSITION 9, AISD","Hillary Procknow","","112"
"103","AT LARGE POSITION 9, AISD","Kazique J. Prince","","50"
"103","AT LARGE POSITION 9, AISD","Kendall Pace","","139"
"103","AT LARGE POSITION 9, AISD","Nael Chavez","","51"
"103","ATTORNEY GENERAL","Jamar Osborne","GRN","7"
"103","ATTORNEY GENERAL","Jamie Balagia","LIB","64"
"103","ATTORNEY GENERAL","Ken Paxton","REP","228"
"103","ATTORNEY GENERAL","Sam Houston","DEM","389"
"103","CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT","Diane Henson","DEM","416"
"103","CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT","Jeff Rose","REP","263"
"103","CHIEF JUSTICE, SUPREME COURT","Nathan Hecht","REP","249"
"103","CHIEF JUSTICE, SUPREME COURT","Tom Oxford","LIB","36"
"103","CHIEF JUSTICE, SUPREME COURT","William Moody","DEM","396"
"103","COMMISSIONER OF AGRICULTURE","David (Rocky) Palmquist","LIB","41"
"103","COMMISSIONER OF AGRICULTURE","Jim Hogan","DEM","379"
"103","COMMISSIONER OF AGRICULTURE","Kenneth Kendrick","GRN","24"
"103","COMMISSIONER OF AGRICULTURE","Sid Miller","REP","240"
"103","COMMISSIONER OF THE GENERAL LAND OFFICE","George P. Bush","REP","244"
"103","COMMISSIONER OF THE GENERAL LAND OFFICE","John Cook","DEM","394"
"103","COMMISSIONER OF THE GENERAL LAND OFFICE","Justin Knight","LIB","34"
"103","COMMISSIONER OF THE GENERAL LAND OFFICE","Valerie Alessi","GRN","17"
"103","COMPTROLLER OF PUBLIC ACCOUNTS","Ben Sanders","LIB","37"
"103","COMPTROLLER OF PUBLIC ACCOUNTS","Deb Shafto","GRN","13"
"103","COMPTROLLER OF PUBLIC ACCOUNTS","Glenn Hegar","REP","231"
"103","COMPTROLLER OF PUBLIC ACCOUNTS","Mike Collier","DEM","405"
"103","COUNTY CLERK","Dana DeBeauvoir","DEM","477"
"103","COUNTY CLERK","Michael M. Holt","LIB","101"
"103","COUNTY CLERK","William E. Stout, Jr.","GRN","22"
"103","COUNTY COURT AT LAW 1, JUDGE","Todd Wong","DEM","470"
"103","COUNTY COURT AT LAW 2, JUDGE","Eric Montgomery Shepperd","DEM","469"
"103","COUNTY COURT AT LAW 3, JUDGE","John Lipscombe","DEM","473"
"103","COUNTY COURT AT LAW 4, JUDGE","Mike Denton","DEM","468"
"103","COUNTY COURT AT LAW 5, JUDGE","Nancy Hohengarten","DEM","468"
"103","COUNTY COURT AT LAW 6, JUDGE","Brandy Mueller","DEM","469"
"103","COUNTY COURT AT LAW 7, JUDGE","Elisabeth Earle","DEM","470"
"103","COUNTY JUDGE","Mike McNamara","REP","227"
"103","COUNTY JUDGE","Richard Perkins","LIB","33"
"103","COUNTY JUDGE","Sarah Eckhardt","DEM","420"
"103","COUNTY TREASURER","Dolores Ortega Carter","DEM","461"
"103","COUNTY TREASURER","Mike Burris","LIB","123"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Andrew Bucknall","","53"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Christopher Hutchins","","23"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","DeWayne Lofton","","32"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","George Hindman","","103"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Michael Cargill","","90"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Norman A. Jacobson","","7"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Ora Houston","","165"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Sam Osemene","","33"
"103","DISTRICT 1, AUSTIN CITY COUNCIL, CITY OF AUSTIN","Valerie Menard","","58"
"103","DISTRICT 1, SINGLE MEMBER TRUSTEE, AISD","David ""D"" Thompson","","111"
"103","DISTRICT 1, SINGLE MEMBER TRUSTEE, AISD","Edmund T. Gordon","","102"
"103","DISTRICT 1, SINGLE MEMBER TRUSTEE, AISD","P. Kevin Bryant","","79"
"103","DISTRICT 1, SINGLE MEMBER TRUSTEE, AISD","Stanton Strickland","","87"
"103","DISTRICT 10, UNITED STATES REPRESENTATIVE","Bill Kelsey","LIB","41"
"103","DISTRICT 10, UNITED STATES REPRESENTATIVE","Michael McCaul","REP","264"
"103","DISTRICT 10, UNITED STATES REPRESENTATIVE","Tawana Walter-Cadien","DEM","379"
"103","DISTRICT 14, STATE SENATOR","James Arthur Strohm","LIB","108"
"103","DISTRICT 14, STATE SENATOR","Kirk Watson","DEM","491"
"103","DISTRICT 50, STATE REPRESENTATIVE","Celia Israel","DEM","414"
"103","DISTRICT 50, STATE REPRESENTATIVE","David Dreesen","LIB","30"
"103","DISTRICT 50, STATE REPRESENTATIVE","Mike VanDeWalle","REP","245"
"103","DISTRICT CLERK","Kevin Pick","LIB","107"
"103","DISTRICT CLERK","Velva L. Price","DEM","461"
"103","DISTRICT JUDGE, 147TH JUDICIAL DISTRICT","Cliff Brown","DEM","483"
"103","DISTRICT JUDGE, 201ST JUDICIAL DISTRICT","Amy Clark Meachum","DEM","478"
"103","DISTRICT JUDGE, 250TH JUDICIAL DISTRICT","Karin Crump","DEM","475"
"103","DISTRICT JUDGE, 261ST JUDICIAL DISTRICT","Lora Livingston","DEM","472"
"103","DISTRICT JUDGE, 299TH JUDICIAL DISTRICT","Karen Sage","DEM","475"
"103","DISTRICT JUDGE, 331ST JUDICIAL DISTRICT","David Crain","DEM","474"
